align_id	align_description	matched_label	group
A0A1E3G684	A0A1E3G684	A0A1E3G684	cellular
A0A0F7PAE6	A0A0F7PAE6	A0A0F7PAE6	cellular
A0A1S2QGR4	A0A1S2QGR4	A0A1S2QGR4	cellular
SRX802073.110.fa.dc..contig_32365_19...MM01	SRX802073.110.fa.dc..contig_32365_19...MM01	SRX802073.110.fa.dc..contig_32365_19...MM01	viral
GCA_000889515.1_ViralProj61009..HM004432.1_224...LP01	GCA_000889515.1_ViralProj61009..HM004432.1_224...LP01	GCA_000889515.1_ViralProj61009..HM004432.1_224...LP01	viral
ERX552302.42.fa.dc..contig_30774_10...MM01	ERX552302.42.fa.dc..contig_30774_10...MM01	ERX552302.42.fa.dc..contig_30774_10...MM01	viral
GCA_000865825.1_ViralProj15618..AJ890364.1_125...EP05	GCA_000865825.1_ViralProj15618..AJ890364.1_125...EP05	GCA_000865825.1_ViralProj15618..AJ890364.1_125...EP05	viral
SRX803008.24.fa.dc..contig_14000_42...MM01	SRX803008.24.fa.dc..contig_14000_42...MM01	SRX803008.24.fa.dc..contig_14000_42...MM01	viral
SRX802202.7.fa.dc..contig_784_137...MM08	SRX802202.7.fa.dc..contig_784_137...MM08	SRX802202.7.fa.dc..contig_784_137...MM08	viral
SRX802189.37.fa.dc..contig_39320_53...MM01	SRX802189.37.fa.dc..contig_39320_53...MM01	SRX802189.37.fa.dc..contig_39320_53...MM01	viral
SRX802076.62.fa.dc..contig_4937_6...MM12	SRX802076.62.fa.dc..contig_4937_6...MM12	SRX802076.62.fa.dc..contig_4937_6...MM12	viral
ERX552285.69.fa.dc..contig_12819_16...MM05	ERX552285.69.fa.dc..contig_12819_16...MM05	ERX552285.69.fa.dc..contig_12819_16...MM05	viral
ERX552285.69.fa.dc..contig_12819_17...MM05	ERX552285.69.fa.dc..contig_12819_17...MM05	ERX552285.69.fa.dc..contig_12819_17...MM05	viral
ERX552282.42.fa.dc..contig_26916_30...MM05	ERX552282.42.fa.dc..contig_26916_30...MM05	ERX552282.42.fa.dc..contig_26916_30...MM05	viral
ERX552283.12.fa.dc..contig_11175_21...LP01	ERX552283.12.fa.dc..contig_11175_21...LP01	ERX552283.12.fa.dc..contig_11175_21...LP01	viral
ERX552296.13.fa.dc..contig_10984_1...MM01	ERX552296.13.fa.dc..contig_10984_1...MM01	ERX552296.13.fa.dc..contig_10984_1...MM01	viral
ERX552302.24.fa.dc..contig_4386_53...EP05	ERX552302.24.fa.dc..contig_4386_53...EP05	ERX552302.24.fa.dc..contig_4386_53...EP05	viral
ERX552287.8.fa.dc..contig_2612_13...MM08	ERX552287.8.fa.dc..contig_2612_13...MM08	ERX552287.8.fa.dc..contig_2612_13...MM08	viral
ERX552292.53.fa.dc..contig_29204_13...MM01	ERX552292.53.fa.dc..contig_29204_13...MM01	ERX552292.53.fa.dc..contig_29204_13...MM01	viral
