clean_id	mag_id_short	protein_token	clade	raw_label	fasta_file	length_aa
SRX802076.42|contig_553_14|LP01	SRX802076.42	contig_553_14	LP01	SRX802076.42.fa.dc..contig_553_14...LP01	SRX802076.42.fa.dc.faa	201
SRX802076.42|contig_15552_15|LP01	SRX802076.42	contig_15552_15	LP01	SRX802076.42.fa.dc..contig_15552_15...LP01	SRX802076.42.fa.dc.faa	130
SRX802077.116|contig_54150_21|LP03	SRX802077.116	contig_54150_21	LP03	SRX802077.116.fa.dc..contig_54150_21...LP03	SRX802077.116.fa.dc.faa	215
SRX802143.48|contig_41027_28|MM01	SRX802143.48	contig_41027_28	MM01	SRX802143.48.fa.dc..contig_41027_28...MM01	SRX802143.48.fa.dc.faa	271
SRX802143.64|contig_14059_22|MM13	SRX802143.64	contig_14059_22	MM13	SRX802143.64.fa.dc..contig_14059_22...MM13	SRX802143.64.fa.dc.faa	302
SRX802143.64|contig_66623_3|MM13	SRX802143.64	contig_66623_3	MM13	SRX802143.64.fa.dc..contig_66623_3...MM13	SRX802143.64.fa.dc.faa	254
SRX802143.75|contig_9259_13|LP01	SRX802143.75	contig_9259_13	LP01	SRX802143.75.fa.dc..contig_9259_13...LP01	SRX802143.75.fa.dc.faa	201
SRX802189.102|contig_5559_15|MM01	SRX802189.102	contig_5559_15	MM01	SRX802189.102.fa.dc..contig_5559_15...MM01	SRX802189.102.fa.dc.faa	271
SRX802189.37|contig_39320_31|MM01	SRX802189.37	contig_39320_31	MM01	SRX802189.37.fa.dc..contig_39320_31...MM01	SRX802189.37.fa.dc.faa	285
SRX802189.59|contig_23_26|LP01	SRX802189.59	contig_23_26	LP01	SRX802189.59.fa.dc..contig_23_26...LP01	SRX802189.59.fa.dc.faa	201
SRX802202.149|contig_11699_58|MM01	SRX802202.149	contig_11699_58	MM01	SRX802202.149.fa.dc..contig_11699_58...MM01	SRX802202.149.fa.dc.faa	204
SRX802202.75|contig_39965_23|MM01	SRX802202.75	contig_39965_23	MM01	SRX802202.75.fa.dc..contig_39965_23...MM01	SRX802202.75.fa.dc.faa	296
SRX803008.24|contig_35254_3|MM01	SRX803008.24	contig_35254_3	MM01	SRX803008.24.fa.dc..contig_35254_3...MM01	SRX803008.24.fa.dc.faa	285
SRX803008.7|contig_2788_26|LP01	SRX803008.7	contig_2788_26	LP01	SRX803008.7.fa.dc..contig_2788_26...LP01	SRX803008.7.fa.dc.faa	201
