align_id	align_description	matched_label	group
ERX556034.38.fa.dc..contig_10288_23...LP01	ERX556034.38.fa.dc..contig_10288_23...LP01	ERX556034.38.fa.dc..contig_10288_23...LP01	viral
ERX552274.25.fa.dc..contig_2091_51...LP01	ERX552274.25.fa.dc..contig_2091_51...LP01	ERX552274.25.fa.dc..contig_2091_51...LP01	viral
ERX552274.7.fa.dc..contig_17169_19...LP01	ERX552274.7.fa.dc..contig_17169_19...LP01	ERX552274.7.fa.dc..contig_17169_19...LP01	viral
ERX556037.19.fa.dc..contig_20_22...MM01	ERX556037.19.fa.dc..contig_20_22...MM01	ERX556037.19.fa.dc..contig_20_22...MM01	viral
ERX556037.11.fa.dc..contig_4560_52...LP01	ERX556037.11.fa.dc..contig_4560_52...LP01	ERX556037.11.fa.dc..contig_4560_52...LP01	viral
ERX552283.13.fa.dc..contig_2148_55...LP01	ERX552283.13.fa.dc..contig_2148_55...LP01	ERX552283.13.fa.dc..contig_2148_55...LP01	viral
ERX552283.5.fa.dc..contig_5792_26...MM01	ERX552283.5.fa.dc..contig_5792_26...MM01	ERX552283.5.fa.dc..contig_5792_26...MM01	viral
ERX552277.41.fa.dc..contig_2446_8...MM09	ERX552277.41.fa.dc..contig_2446_8...MM09	ERX552277.41.fa.dc..contig_2446_8...MM09	viral
ERX552277.41.fa.dc..contig_49900_5...MM09	ERX552277.41.fa.dc..contig_49900_5...MM09	ERX552277.41.fa.dc..contig_49900_5...MM09	viral
ERX552270.76.fa.dc..contig_46485_13...MM09	ERX552270.76.fa.dc..contig_46485_13...MM09	ERX552270.76.fa.dc..contig_46485_13...MM09	viral
YP_002048785.1	YP_002048785.1	YP_002048785.1	cellular
ERX552274.25.fa.dc..contig_530_46...LP01	ERX552274.25.fa.dc..contig_530_46...LP01	ERX552274.25.fa.dc..contig_530_46...LP01	viral
SRX331950.43.fa.dc..contig_847_7...MM01	SRX331950.43.fa.dc..contig_847_7...MM01	SRX331950.43.fa.dc..contig_847_7...MM01	viral
716544.wcw_0503	716544.wcw_0503	716544.wcw_0503	cellular
743720.Psefu_1033	743720.Psefu_1033	743720.Psefu_1033	cellular
629265.PMA4326_26677	629265.PMA4326_26677	629265.PMA4326_26677	cellular
641491.DND132_1808	641491.DND132_1808	641491.DND132_1808	cellular
643562.Daes_0365	643562.Daes_0365	643562.Daes_0365	cellular
644968.DFW101_3062	644968.DFW101_3062	644968.DFW101_3062	cellular
660470.ThebaDRAFT_0074	660470.ThebaDRAFT_0074	660470.ThebaDRAFT_0074	cellular
665571.STHERM_c02370	665571.STHERM_c02370	665571.STHERM_c02370	cellular
688269.Theth_0961	688269.Theth_0961	688269.Theth_0961	cellular
690850.Desaf_0969	690850.Desaf_0969	690850.Desaf_0969	cellular
ERX556134.17.fa.dc..contig_166_20...MM09	ERX556134.17.fa.dc..contig_166_20...MM09	ERX556134.17.fa.dc..contig_166_20...MM09	viral
331113.SNE_A16450	331113.SNE_A16450	331113.SNE_A16450	cellular
331635.G5S_1041	331635.G5S_1041	331635.G5S_1041	cellular
316273.XCV1787	316273.XCV1787	316273.XCV1787	cellular
322710.Avin_11240	322710.Avin_11240	322710.Avin_11240	cellular
314283.MED297_16689	314283.MED297_16689	314283.MED297_16689	cellular
314565.XC_2497	314565.XC_2497	314565.XC_2497	cellular
309803.CTN_0176	309803.CTN_0176	309803.CTN_0176	cellular
YP_009304507.1	YP_009304507.1	YP_009304507.1	cellular
270374.MELB17_18554	270374.MELB17_18554	270374.MELB17_18554	cellular
272561.CT015	272561.CT015	272561.CT015	cellular
ERX556094.26.fa.dc..contig_23978_12...MM16	ERX556094.26.fa.dc..contig_23978_12...MM16	ERX556094.26.fa.dc..contig_23978_12...MM16	viral
ERX556094.26.fa.dc..contig_20063_14...MM16	ERX556094.26.fa.dc..contig_20063_14...MM16	ERX556094.26.fa.dc..contig_20063_14...MM16	viral
ERX556101.60.fa.dc..contig_52894_26...LP01	ERX556101.60.fa.dc..contig_52894_26...LP01	ERX556101.60.fa.dc..contig_52894_26...LP01	viral
ERX556094.51.fa.dc..contig_123641_4...MM16	ERX556094.51.fa.dc..contig_123641_4...MM16	ERX556094.51.fa.dc..contig_123641_4...MM16	viral
ERX552261.23.fa.dc..contig_42910_33...MM12	ERX552261.23.fa.dc..contig_42910_33...MM12	ERX552261.23.fa.dc..contig_42910_33...MM12	viral
ERX552261.31.fa.dc..contig_23301_10...MM09	ERX552261.31.fa.dc..contig_23301_10...MM09	ERX552261.31.fa.dc..contig_23301_10...MM09	viral
ERX556094.26.fa.dc..contig_11783_21...MM16	ERX556094.26.fa.dc..contig_11783_21...MM16	ERX556094.26.fa.dc..contig_11783_21...MM16	viral
ERX556091.9.fa.dc..contig_28045_7...LP01	ERX556091.9.fa.dc..contig_28045_7...LP01	ERX556091.9.fa.dc..contig_28045_7...LP01	viral
ERX552255.59.fa.dc..contig_29295_6...MM09	ERX552255.59.fa.dc..contig_29295_6...MM09	ERX552255.59.fa.dc..contig_29295_6...MM09	viral
ERX552255.59.fa.dc..contig_195893_7...MM09	ERX552255.59.fa.dc..contig_195893_7...MM09	ERX552255.59.fa.dc..contig_195893_7...MM09	viral
ERX552255.7.fa.dc..contig_869_9...MM09	ERX552255.7.fa.dc..contig_869_9...MM09	ERX552255.7.fa.dc..contig_869_9...MM09	viral
ERX552261.23.fa.dc..contig_26370_28...MM12	ERX552261.23.fa.dc..contig_26370_28...MM12	ERX552261.23.fa.dc..contig_26370_28...MM12	viral
ERX556103.23.fa.dc..contig_41818_8...MM09	ERX556103.23.fa.dc..contig_41818_8...MM09	ERX556103.23.fa.dc..contig_41818_8...MM09	viral
ERX552253.3.fa.dc..contig_17914_10...MM09	ERX552253.3.fa.dc..contig_17914_10...MM09	ERX552253.3.fa.dc..contig_17914_10...MM09	viral
ERX552253.44.fa.dc..contig_29285_37...LP01	ERX552253.44.fa.dc..contig_29285_37...LP01	ERX552253.44.fa.dc..contig_29285_37...LP01	viral
ERX552254.13.fa.dc..contig_18272_14...MM16	ERX552254.13.fa.dc..contig_18272_14...MM16	ERX552254.13.fa.dc..contig_18272_14...MM16	viral
YP_007877322.1	YP_007877322.1	YP_007877322.1	cellular
ERX552252.6.fa.dc..contig_13625_44...LP01	ERX552252.6.fa.dc..contig_13625_44...LP01	ERX552252.6.fa.dc..contig_13625_44...LP01	viral
ERX555958.18.fa.dc..contig_160_25...LP01	ERX555958.18.fa.dc..contig_160_25...LP01	ERX555958.18.fa.dc..contig_160_25...LP01	viral
ERX552252.6.fa.dc..contig_7505_50...LP01	ERX552252.6.fa.dc..contig_7505_50...LP01	ERX552252.6.fa.dc..contig_7505_50...LP01	viral
ERX555951.15.fa.dc..contig_51296_6...MM09	ERX555951.15.fa.dc..contig_51296_6...MM09	ERX555951.15.fa.dc..contig_51296_6...MM09	viral
ERX555951.15.fa.dc..contig_9184_33...MM09	ERX555951.15.fa.dc..contig_9184_33...MM09	ERX555951.15.fa.dc..contig_9184_33...MM09	viral
ERX555945.3.fa.dc..contig_6012_15...MM09	ERX555945.3.fa.dc..contig_6012_15...MM09	ERX555945.3.fa.dc..contig_6012_15...MM09	viral
ERX555943.9.fa.dc..contig_21299_20...MM01	ERX555943.9.fa.dc..contig_21299_20...MM01	ERX555943.9.fa.dc..contig_21299_20...MM01	viral
ERX555954.29.fa.dc..contig_31747_14...MM01	ERX555954.29.fa.dc..contig_31747_14...MM01	ERX555954.29.fa.dc..contig_31747_14...MM01	viral
182082.CpB0106	182082.CpB0106	182082.CpB0106	cellular
ERX555952.65.fa.dc..contig_26895_13...MM16	ERX555952.65.fa.dc..contig_26895_13...MM16	ERX555952.65.fa.dc..contig_26895_13...MM16	viral
ERX555951.28.fa.dc..contig_6088_24...MM09	ERX555951.28.fa.dc..contig_6088_24...MM09	ERX555951.28.fa.dc..contig_6088_24...MM09	viral
SRX802073.32.fa.dc..contig_45638_13...LP01	SRX802073.32.fa.dc..contig_45638_13...LP01	SRX802073.32.fa.dc..contig_45638_13...LP01	viral
YP_004327456.1	YP_004327456.1	YP_004327456.1	cellular
SRX802073.18.fa.dc..contig_20285_17...MM01	SRX802073.18.fa.dc..contig_20285_17...MM01	SRX802073.18.fa.dc..contig_20285_17...MM01	viral
YP_009222724.1	YP_009222724.1	YP_009222724.1	cellular
ERX555907.107.fa.dc..contig_100528_20...LP01	ERX555907.107.fa.dc..contig_100528_20...LP01	ERX555907.107.fa.dc..contig_100528_20...LP01	viral
384676.PSEEN4531	384676.PSEEN4531	384676.PSEEN4531	cellular
390235.PputW619_0898	390235.PputW619_0898	390235.PputW619_0898	cellular
390874.Tpet_0425	390874.Tpet_0425	390874.Tpet_0425	cellular
391008.Smal_1508	391008.Smal_1508	391008.Smal_1508	cellular
391009.Tmel_0479	391009.Tmel_0479	391009.Tmel_0479	cellular
393595.ABO_1924	393595.ABO_1924	393595.ABO_1924	cellular
399739.Pmen_1033	399739.Pmen_1033	399739.Pmen_1033	cellular
403833.Pmob_0148	403833.Pmob_0148	403833.Pmob_0148	cellular
416591.Tlet_1373	416591.Tlet_1373	416591.Tlet_1373	cellular
443152.MDG893_11989	443152.MDG893_11989	443152.MDG893_11989	cellular
577650.Despr_0595	577650.Despr_0595	577650.Despr_0595	cellular
ERX556031.42.fa.dc..contig_3538_97...MM01	ERX556031.42.fa.dc..contig_3538_97...MM01	ERX556031.42.fa.dc..contig_3538_97...MM01	viral
GCA_003051645.1_ASM305164v1..HM004430.1_30...LP01	GCA_003051645.1_ASM305164v1..HM004430.1_30...LP01	GCA_003051645.1_ASM305164v1..HM004430.1_30...LP01	viral
GCA_002937195.1_ASM293719v1..KY747489.1_184...LP01	GCA_002937195.1_ASM293719v1..KY747489.1_184...LP01	GCA_002937195.1_ASM293719v1..KY747489.1_184...LP01	viral
GCA_001430655.1_ViralProj300258..LC015647.1_8...LP01	GCA_001430655.1_ViralProj300258..LC015647.1_8...LP01	GCA_001430655.1_ViralProj300258..LC015647.1_8...LP01	viral
GCA_001430655.1_ViralProj300258..LC015647.1_4...LP01	GCA_001430655.1_ViralProj300258..LC015647.1_4...LP01	GCA_001430655.1_ViralProj300258..LC015647.1_4...LP01	viral
GCA_001430455.1_ViralProj300257..LC015648.1_134...LP01	GCA_001430455.1_ViralProj300257..LC015648.1_134...LP01	GCA_001430455.1_ViralProj300257..LC015648.1_134...LP01	viral
GCA_001430035.1_ViralProj300256..LC015649.1_248...LP01	GCA_001430035.1_ViralProj300256..LC015649.1_248...LP01	GCA_001430035.1_ViralProj300256..LC015649.1_248...LP01	viral
GCA_000922335.1_ViralProj258005..KJ645900.1_213...MM09	GCA_000922335.1_ViralProj258005..KJ645900.1_213...MM09	GCA_000922335.1_ViralProj258005..KJ645900.1_213...MM09	viral
GCA_000906035.1_ViralProj195482..HQ632826.1_32...LP01	GCA_000906035.1_ViralProj195482..HQ632826.1_32...LP01	GCA_000906035.1_ViralProj195482..HQ632826.1_32...LP01	viral
GCA_000890375.1_ViralProj61013..HM004429.1_249...LP01	GCA_000890375.1_ViralProj61013..HM004429.1_249...LP01	GCA_000890375.1_ViralProj61013..HM004429.1_249...LP01	viral
GCA_000890375.1_ViralProj61013..HM004429.1_33...LP01	GCA_000890375.1_ViralProj61013..HM004429.1_33...LP01	GCA_000890375.1_ViralProj61013..HM004429.1_33...LP01	viral
ERX555933.51.fa.dc..contig_25370_7...MM06	ERX555933.51.fa.dc..contig_25370_7...MM06	ERX555933.51.fa.dc..contig_25370_7...MM06	viral
ERX555943.12.fa.dc..contig_340_39...MM01	ERX555943.12.fa.dc..contig_340_39...MM01	ERX555943.12.fa.dc..contig_340_39...MM01	viral
ERX555917.28.fa.dc..contig_18270_11...MM09	ERX555917.28.fa.dc..contig_18270_11...MM09	ERX555917.28.fa.dc..contig_18270_11...MM09	viral
ERX555927.8.fa.dc..contig_14772_20...LP01	ERX555927.8.fa.dc..contig_14772_20...LP01	ERX555927.8.fa.dc..contig_14772_20...LP01	viral
ERX555913.6.fa.dc..contig_9609_6...MM01	ERX555913.6.fa.dc..contig_9609_6...MM01	ERX555913.6.fa.dc..contig_9609_6...MM01	viral
ERX555917.28.fa.dc..contig_5556_6...MM09	ERX555917.28.fa.dc..contig_5556_6...MM09	ERX555917.28.fa.dc..contig_5556_6...MM09	viral
ERX555913.32.fa.dc..contig_17255_11...MM09	ERX555913.32.fa.dc..contig_17255_11...MM09	ERX555913.32.fa.dc..contig_17255_11...MM09	viral
ERX555913.32.fa.dc..contig_36784_5...MM09	ERX555913.32.fa.dc..contig_36784_5...MM09	ERX555913.32.fa.dc..contig_36784_5...MM09	viral
YP_003358571.1	YP_003358571.1	YP_003358571.1	cellular
YP_007236184.1	YP_007236184.1	YP_007236184.1	cellular
YP_007237391.1	YP_007237391.1	YP_007237391.1	cellular
YP_006987226.1	YP_006987226.1	YP_006987226.1	cellular
YP_009153192.1	YP_009153192.1	YP_009153192.1	cellular
YP_009609735.1	YP_009609735.1	YP_009609735.1	cellular
ERX555943.14.fa.dc..contig_12481_13...MM01	ERX555943.14.fa.dc..contig_12481_13...MM01	ERX555943.14.fa.dc..contig_12481_13...MM01	viral
ERX555943.9.fa.dc..contig_7353_7...MM01	ERX555943.9.fa.dc..contig_7353_7...MM01	ERX555943.9.fa.dc..contig_7353_7...MM01	viral
522373.Smlt1770	522373.Smlt1770	522373.Smlt1770	cellular
525897.Dbac_2706	525897.Dbac_2706	525897.Dbac_2706	cellular
ERX555987.28.fa.dc..contig_4389_8...MM09	ERX555987.28.fa.dc..contig_4389_8...MM09	ERX555987.28.fa.dc..contig_4389_8...MM09	viral
ERX555987.28.fa.dc..contig_35448_6...MM09	ERX555987.28.fa.dc..contig_35448_6...MM09	ERX555987.28.fa.dc..contig_35448_6...MM09	viral
ERX555976.71.fa.dc..contig_3516_25...LP01	ERX555976.71.fa.dc..contig_3516_25...LP01	ERX555976.71.fa.dc..contig_3516_25...LP01	viral
ERX555978.20.fa.dc..contig_24397_5...MM09	ERX555978.20.fa.dc..contig_24397_5...MM09	ERX555978.20.fa.dc..contig_24397_5...MM09	viral
ERX555967.111.fa.dc..contig_32094_64...LP01	ERX555967.111.fa.dc..contig_32094_64...LP01	ERX555967.111.fa.dc..contig_32094_64...LP01	viral
ERX555967.39.fa.dc..contig_17233_18...LP03	ERX555967.39.fa.dc..contig_17233_18...LP03	ERX555967.39.fa.dc..contig_17233_18...LP03	viral
ERX555984.3.fa.dc..contig_610_52...LP01	ERX555984.3.fa.dc..contig_610_52...LP01	ERX555984.3.fa.dc..contig_610_52...LP01	viral
ERX555984.3.fa.dc..contig_3899_56...LP01	ERX555984.3.fa.dc..contig_3899_56...LP01	ERX555984.3.fa.dc..contig_3899_56...LP01	viral
ERX555978.25.fa.dc..contig_401_49...LP01	ERX555978.25.fa.dc..contig_401_49...LP01	ERX555978.25.fa.dc..contig_401_49...LP01	viral
ERX555978.25.fa.dc..contig_6047_71...LP01	ERX555978.25.fa.dc..contig_6047_71...LP01	ERX555978.25.fa.dc..contig_6047_71...LP01	viral
ERX552270.56.fa.dc..contig_40816_23...MM09	ERX552270.56.fa.dc..contig_40816_23...MM09	ERX552270.56.fa.dc..contig_40816_23...MM09	viral
ERX556054.16.fa.dc..contig_10611_11...MM09	ERX556054.16.fa.dc..contig_10611_11...MM09	ERX556054.16.fa.dc..contig_10611_11...MM09	viral
ERX552357.22.fa.dc..contig_133_21...LP01	ERX552357.22.fa.dc..contig_133_21...LP01	ERX552357.22.fa.dc..contig_133_21...LP01	viral
SRX331950.24.fa.dc..contig_2190_13...MM12	SRX331950.24.fa.dc..contig_2190_13...MM12	SRX331950.24.fa.dc..contig_2190_13...MM12	viral
SRX514547.24.fa.dc..contig_56817_24...LP01	SRX514547.24.fa.dc..contig_56817_24...LP01	SRX514547.24.fa.dc..contig_56817_24...LP01	viral
SRX331950.8.fa.dc..contig_4068_7...MM12	SRX331950.8.fa.dc..contig_4068_7...MM12	SRX331950.8.fa.dc..contig_4068_7...MM12	viral
SRX514547.41.fa.dc..contig_479_13...LP01	SRX514547.41.fa.dc..contig_479_13...LP01	SRX514547.41.fa.dc..contig_479_13...LP01	viral
SRX514547.36.fa.dc..contig_961_44...LP01	SRX514547.36.fa.dc..contig_961_44...LP01	SRX514547.36.fa.dc..contig_961_44...LP01	viral
SRX672316.10.fa.dc..contig_12621_20...LP01	SRX672316.10.fa.dc..contig_12621_20...LP01	SRX672316.10.fa.dc..contig_12621_20...LP01	viral
SRX514547.41.fa.dc..contig_839_25...LP01	SRX514547.41.fa.dc..contig_839_25...LP01	SRX514547.41.fa.dc..contig_839_25...LP01	viral
ERX552326.9.fa.dc..contig_3254_16...LP01	ERX552326.9.fa.dc..contig_3254_16...LP01	ERX552326.9.fa.dc..contig_3254_16...LP01	viral
ERX552326.9.fa.dc..contig_6248_51...LP01	ERX552326.9.fa.dc..contig_6248_51...LP01	ERX552326.9.fa.dc..contig_6248_51...LP01	viral
ERX552333.20.fa.dc..contig_6971_27...LP01	ERX552333.20.fa.dc..contig_6971_27...LP01	ERX552333.20.fa.dc..contig_6971_27...LP01	viral
ERX552336.20.fa.dc..contig_3869_26...LP01	ERX552336.20.fa.dc..contig_3869_26...LP01	ERX552336.20.fa.dc..contig_3869_26...LP01	viral
ERX552336.20.fa.dc..contig_5037_25...LP01	ERX552336.20.fa.dc..contig_5037_25...LP01	ERX552336.20.fa.dc..contig_5037_25...LP01	viral
ERX552336.34.fa.dc..contig_1113_13...LP01	ERX552336.34.fa.dc..contig_1113_13...LP01	ERX552336.34.fa.dc..contig_1113_13...LP01	viral
ERX552336.34.fa.dc..contig_1113_14...LP01	ERX552336.34.fa.dc..contig_1113_14...LP01	ERX552336.34.fa.dc..contig_1113_14...LP01	viral
ERX552348.26.fa.dc..contig_554_13...LP01	ERX552348.26.fa.dc..contig_554_13...LP01	ERX552348.26.fa.dc..contig_554_13...LP01	viral
YP_009152908.1	YP_009152908.1	YP_009152908.1	cellular
YP_009600171.1	YP_009600171.1	YP_009600171.1	cellular
YP_004782455.1	YP_004782455.1	YP_004782455.1	cellular
YP_003358932.1	YP_003358932.1	YP_003358932.1	cellular
YP_009015187.1	YP_009015187.1	YP_009015187.1	cellular
YP_009208220.1	YP_009208220.1	YP_009208220.1	cellular
YP_001671805.1	YP_001671805.1	YP_001671805.1	cellular
YP_006908906.1	YP_006908906.1	YP_006908906.1	cellular
526218.Sterm_0609	526218.Sterm_0609	526218.Sterm_0609	cellular
526222.Desal_3186	526222.Desal_3186	526222.Desal_3186	cellular
YP_006383224.1	YP_006383224.1	YP_006383224.1	cellular
YP_009188913.1	YP_009188913.1	YP_009188913.1	cellular
573370.DMR_38850	573370.DMR_38850	573370.DMR_38850	cellular
573413.Spirs_3686	573413.Spirs_3686	573413.Spirs_3686	cellular
556263.FSEG_00697	556263.FSEG_00697	556263.FSEG_00697	cellular
572544.Ilyop_0413	572544.Ilyop_0413	572544.Ilyop_0413	cellular
