align_id	align_description	matched_label	group
ERX556059.41.fa.dc..contig_736_49...MM12	ERX556059.41.fa.dc..contig_736_49...MM12	ERX556059.41.fa.dc..contig_736_49...MM12	viral
B7FR60	B7FR60	B7FR60	cellular
ERX556049.12.fa.dc..contig_803_21...MM01	ERX556049.12.fa.dc..contig_803_21...MM01	ERX556049.12.fa.dc..contig_803_21...MM01	viral
ERX556040.45.fa.dc..contig_101205_11...LP01	ERX556040.45.fa.dc..contig_101205_11...LP01	ERX556040.45.fa.dc..contig_101205_11...LP01	viral
ERX552348.26.fa.dc..contig_4523_1...LP01	ERX552348.26.fa.dc..contig_4523_1...LP01	ERX552348.26.fa.dc..contig_4523_1...LP01	viral
A0A1E7EMR9	A0A1E7EMR9	A0A1E7EMR9	cellular
A0A0D3ELQ1	A0A0D3ELQ1	A0A0D3ELQ1	cellular
F0YQD9	F0YQD9	F0YQD9	cellular
A0A287GM30	A0A287GM30	A0A287GM30	cellular
D7FQG7	D7FQG7	D7FQG7	cellular
K8EPU9	K8EPU9	K8EPU9	cellular
K9TJQ5	K9TJQ5	K9TJQ5	cellular
A0A0P7YVJ1	A0A0P7YVJ1	A0A0P7YVJ1	cellular
C1E3Q9	C1E3Q9	C1E3Q9	cellular
Q3AWM5	Q3AWM5	Q3AWM5	cellular
I0YTG2	I0YTG2	I0YTG2	cellular
R1EGM0	R1EGM0	R1EGM0	cellular
A0A250XHS6	A0A250XHS6	A0A250XHS6	cellular
I1H354	I1H354	I1H354	cellular
A0A0X8WS20	A0A0X8WS20	A0A0X8WS20	cellular
A0A1E5QGE5	A0A1E5QGE5	A0A1E5QGE5	cellular
A9B9C6	A9B9C6	A9B9C6	cellular
A0A1Q9D7R9	A0A1Q9D7R9	A0A1Q9D7R9	cellular
A0A1Q4RYZ8	A0A1Q4RYZ8	A0A1Q4RYZ8	cellular
K9W4P4	K9W4P4	K9W4P4	cellular
I0YYE7	I0YYE7	I0YYE7	cellular
R1F723	R1F723	R1F723	cellular
A0A1Q9CMD4	A0A1Q9CMD4	A0A1Q9CMD4	cellular
R1CYU0	R1CYU0	R1CYU0	cellular
F0Y074	F0Y074	F0Y074	cellular
A0A150GWZ0	A0A150GWZ0	A0A150GWZ0	cellular
D8S0K0	D8S0K0	D8S0K0	cellular
ERX556015.14.fa.dc..contig_22536_9...MM09	ERX556015.14.fa.dc..contig_22536_9...MM09	ERX556015.14.fa.dc..contig_22536_9...MM09	viral
ERX556022.4.fa.dc..contig_7321_10...MM01	ERX556022.4.fa.dc..contig_7321_10...MM01	ERX556022.4.fa.dc..contig_7321_10...MM01	viral
ERX556009.6.fa.dc..contig_12041_17...MM01	ERX556009.6.fa.dc..contig_12041_17...MM01	ERX556009.6.fa.dc..contig_12041_17...MM01	viral
ERX556009.7.fa.dc..contig_6442_22...MM01	ERX556009.7.fa.dc..contig_6442_22...MM01	ERX556009.7.fa.dc..contig_6442_22...MM01	viral
ERX556003.9.fa.dc..contig_6744_26...LP01	ERX556003.9.fa.dc..contig_6744_26...LP01	ERX556003.9.fa.dc..contig_6744_26...LP01	viral
ERX556007.6.fa.dc..contig_488_4...MM01	ERX556007.6.fa.dc..contig_488_4...MM01	ERX556007.6.fa.dc..contig_488_4...MM01	viral
ERX556003.31.fa.dc..contig_25393_24...MM01	ERX556003.31.fa.dc..contig_25393_24...MM01	ERX556003.31.fa.dc..contig_25393_24...MM01	viral
ERX556003.46.fa.dc..contig_3647_40...LP01	ERX556003.46.fa.dc..contig_3647_40...LP01	ERX556003.46.fa.dc..contig_3647_40...LP01	viral
A0A150H2I8	A0A150H2I8	A0A150H2I8	cellular
A0A1Z5JFW6	A0A1Z5JFW6	A0A1Z5JFW6	cellular
C1EE36	C1EE36	C1EE36	cellular
A0A2K1KUR8	A0A2K1KUR8	A0A2K1KUR8	cellular
A0A0E0GY94	A0A0E0GY94	A0A0E0GY94	cellular
D7G7S5	D7G7S5	D7G7S5	cellular
ERX556028.57.fa.dc..contig_19068_53...MM01	ERX556028.57.fa.dc..contig_19068_53...MM01	ERX556028.57.fa.dc..contig_19068_53...MM01	viral
ERX556034.38.fa.dc..contig_80926_23...LP01	ERX556034.38.fa.dc..contig_80926_23...LP01	ERX556034.38.fa.dc..contig_80926_23...LP01	viral
I0Z8K2	I0Z8K2	I0Z8K2	cellular
A0A1Q9C7F7	A0A1Q9C7F7	A0A1Q9C7F7	cellular
SRX514547.41.fa.dc..contig_839_11...LP01	SRX514547.41.fa.dc..contig_839_11...LP01	SRX514547.41.fa.dc..contig_839_11...LP01	viral
SRX672316.10.fa.dc..contig_36071_52...LP01	SRX672316.10.fa.dc..contig_36071_52...LP01	SRX672316.10.fa.dc..contig_36071_52...LP01	viral
GCA_000889515.1_ViralProj61009..HM004432.1_11...LP01	GCA_000889515.1_ViralProj61009..HM004432.1_11...LP01	GCA_000889515.1_ViralProj61009..HM004432.1_11...LP01	viral
GCA_000890375.1_ViralProj61013..HM004429.1_51...LP01	GCA_000890375.1_ViralProj61013..HM004429.1_51...LP01	GCA_000890375.1_ViralProj61013..HM004429.1_51...LP01	viral
ERX556127.29.fa.dc..contig_36855_34...MM01	ERX556127.29.fa.dc..contig_36855_34...MM01	ERX556127.29.fa.dc..contig_36855_34...MM01	viral
ERX556133.24.fa.dc..contig_24684_28...MM12	ERX556133.24.fa.dc..contig_24684_28...MM12	ERX556133.24.fa.dc..contig_24684_28...MM12	viral
GCA_003051645.1_ASM305164v1..HM004430.1_10...LP01	GCA_003051645.1_ASM305164v1..HM004430.1_10...LP01	GCA_003051645.1_ASM305164v1..HM004430.1_10...LP01	viral
SRX514547.36.fa.dc..contig_1156_30...LP01	SRX514547.36.fa.dc..contig_1156_30...LP01	SRX514547.36.fa.dc..contig_1156_30...LP01	viral
GCA_000906035.1_ViralProj195482..HQ632826.1_37...LP01	GCA_000906035.1_ViralProj195482..HQ632826.1_37...LP01	GCA_000906035.1_ViralProj195482..HQ632826.1_37...LP01	viral
GCA_001399245.1_ViralProj298907..KT820662.1_132...MM01	GCA_001399245.1_ViralProj298907..KT820662.1_132...MM01	GCA_001399245.1_ViralProj298907..KT820662.1_132...MM01	viral
A0A1J7H385	A0A1J7H385	A0A1J7H385	cellular
ERX552270.62.fa.dc..contig_10622_33...MM01	ERX552270.62.fa.dc..contig_10622_33...MM01	ERX552270.62.fa.dc..contig_10622_33...MM01	viral
ERX555958.4.fa.dc..contig_90_41...MM12	ERX555958.4.fa.dc..contig_90_41...MM12	ERX555958.4.fa.dc..contig_90_41...MM12	viral
ERX555958.4.fa.dc..contig_11457_40...MM12	ERX555958.4.fa.dc..contig_11457_40...MM12	ERX555958.4.fa.dc..contig_11457_40...MM12	viral
K9TJE3	K9TJE3	K9TJE3	cellular
A0A2K1ZZ77	A0A2K1ZZ77	A0A2K1ZZ77	cellular
A0A0P7ZHR5	A0A0P7ZHR5	A0A0P7ZHR5	cellular
A0A1J1LNM4	A0A1J1LNM4	A0A1J1LNM4	cellular
A8J3T6	A8J3T6	A8J3T6	cellular
A0A1E7F110	A0A1E7F110	A0A1E7F110	cellular
A0A1Z5JN27	A0A1Z5JN27	A0A1Z5JN27	cellular
ERX555907.46.fa.dc..contig_26713_28...MM01	ERX555907.46.fa.dc..contig_26713_28...MM01	ERX555907.46.fa.dc..contig_26713_28...MM01	viral
ERX555907.69.fa.dc..contig_665_22...LP03	ERX555907.69.fa.dc..contig_665_22...LP03	ERX555907.69.fa.dc..contig_665_22...LP03	viral
ERX555913.6.fa.dc..contig_55622_3...MM01	ERX555913.6.fa.dc..contig_55622_3...MM01	ERX555913.6.fa.dc..contig_55622_3...MM01	viral
ERX555917.66.fa.dc..contig_76030_11...LP04	ERX555917.66.fa.dc..contig_76030_11...LP04	ERX555917.66.fa.dc..contig_76030_11...LP04	viral
ERX555926.27.fa.dc..contig_47355_13...MM01	ERX555926.27.fa.dc..contig_47355_13...MM01	ERX555926.27.fa.dc..contig_47355_13...MM01	viral
ERX555926.32.fa.dc..contig_26568_13...MM16	ERX555926.32.fa.dc..contig_26568_13...MM16	ERX555926.32.fa.dc..contig_26568_13...MM16	viral
ERX555945.3.fa.dc..contig_35333_19...MM09	ERX555945.3.fa.dc..contig_35333_19...MM09	ERX555945.3.fa.dc..contig_35333_19...MM09	viral
F0Y5B8	F0Y5B8	F0Y5B8	cellular
A0A0M0JQB0	A0A0M0JQB0	A0A0M0JQB0	cellular
B0C3F9	B0C3F9	B0C3F9	cellular
W1PR05	W1PR05	W1PR05	cellular
C1MZK6	C1MZK6	C1MZK6	cellular
A0A0M0J8Y4	A0A0M0J8Y4	A0A0M0J8Y4	cellular
A0A150G035	A0A150G035	A0A150G035	cellular
A0A162CS21	A0A162CS21	A0A162CS21	cellular
K8FF12	K8FF12	K8FF12	cellular
K9WE21	K9WE21	K9WE21	cellular
A0A0G4EK69	A0A0G4EK69	A0A0G4EK69	cellular
A0A059D0J5	A0A059D0J5	A0A059D0J5	cellular
K9P7W1	K9P7W1	K9P7W1	cellular
A0A0D2N6N2	A0A0D2N6N2	A0A0D2N6N2	cellular
A0A0D9WW53	A0A0D9WW53	A0A0D9WW53	cellular
A0A1E5QEX1	A0A1E5QEX1	A0A1E5QEX1	cellular
