seq_id	score	matched_sites	mismatched_sites	gap_or_x_sites	high_confidence_matches	high_confidence_total	moderate_confidence_matches	moderate_confidence_total	high_confidence_match_fraction	moderate_confidence_match_fraction	raw_length	description
ERX552254.5|contig_20480_22|MM01	4.989025885245109	7	0	2	4	4	3	5	1.0	0.6	114	ERX552254.5|contig_20480_22|MM01 source=viral family=Rhodopsin mag=ERX552254.5 protein=contig_20480_22 clade=MM01
ERX556009.6|contig_22603_5|MM01	4.964627233858222	7	2	0	3	4	4	5	0.75	0.8	221	ERX556009.6|contig_22603_5|MM01 source=viral family=Rhodopsin mag=ERX556009.6 protein=contig_22603_5 clade=MM01
SRX802202.55|contig_55307_44|MM01	4.925359130325169	7	2	0	2	4	5	5	0.5	1.0	237	SRX802202.55|contig_55307_44|MM01 source=viral family=Rhodopsin mag=SRX802202.55 protein=contig_55307_44 clade=MM01
ERX552288.39|contig_656_5|MM01	4.493885565126407	6	3	0	4	4	2	5	1.0	0.4	229	ERX552288.39|contig_656_5|MM01 source=viral family=Rhodopsin mag=ERX552288.39 protein=contig_656_5 clade=MM01
SRX802077.138|contig_10599_2|MM08	4.381419144420898	6	3	0	3	4	3	5	0.75	0.6	224	SRX802077.138|contig_10599_2|MM08 source=viral family=Rhodopsin mag=SRX802077.138 protein=contig_10599_2 clade=MM08
ERX552298.27|contig_1983_4|MM01	4.3716738897585845	6	3	0	4	4	2	5	1.0	0.4	321	ERX552298.27|contig_1983_4|MM01 source=viral family=Rhodopsin mag=ERX552298.27 protein=contig_1983_4 clade=MM01
ERX552257.75|contig_84087_1|MM01	4.3716738897585845	6	3	0	4	4	2	5	1.0	0.4	279	ERX552257.75|contig_84087_1|MM01 source=viral family=Rhodopsin mag=ERX552257.75 protein=contig_84087_1 clade=MM01
SRX802202.75|contig_46855_26|MM01	4.3716738897585845	6	3	0	4	4	2	5	1.0	0.4	272	SRX802202.75|contig_46855_26|MM01 source=viral family=Rhodopsin mag=SRX802202.75 protein=contig_46855_26 clade=MM01
ERX555965.48|contig_40708_34|MM01	4.295480542078639	6	3	0	4	4	2	5	1.0	0.4	173	ERX555965.48|contig_40708_34|MM01 source=viral family=Rhodopsin mag=ERX555965.48 protein=contig_40708_34 clade=MM01
ERX552243.92|contig_35652_27|MM01	4.272086731408969	6	3	0	3	4	3	5	0.75	0.6	224	ERX552243.92|contig_35652_27|MM01 source=viral family=Rhodopsin mag=ERX552243.92 protein=contig_35652_27 clade=MM01
ERX552296.13|contig_23833_19|MM01	4.205641548684715	6	3	0	3	4	3	5	0.75	0.6	244	ERX552296.13|contig_23833_19|MM01 source=viral family=Rhodopsin mag=ERX552296.13 protein=contig_23833_19 clade=MM01
ERX552246.27|contig_1900_64|MM01	4.200445945902017	6	3	0	3	4	3	5	0.75	0.6	230	ERX552246.27|contig_1900_64|MM01 source=viral family=Rhodopsin mag=ERX552246.27 protein=contig_1900_64 clade=MM01
ERX552290.18|contig_532_65|MM01	4.200445945902017	6	3	0	3	4	3	5	0.75	0.6	230	ERX552290.18|contig_532_65|MM01 source=viral family=Rhodopsin mag=ERX552290.18 protein=contig_532_65 clade=MM01
ERX552300.47|contig_5585_34|MM01	4.200445945902017	6	3	0	3	4	3	5	0.75	0.6	230	ERX552300.47|contig_5585_34|MM01 source=viral family=Rhodopsin mag=ERX552300.47 protein=contig_5585_34 clade=MM01
ERX552270.114|contig_40016_10|MM01	3.602940039629386	5	4	0	4	4	1	5	1.0	0.2	298	ERX552270.114|contig_40016_10|MM01 source=viral family=Rhodopsin mag=ERX552270.114 protein=contig_40016_10 clade=MM01
SRX802073.99|contig_41367_10|MM01	3.242830879686339	5	4	0	3	4	2	5	0.75	0.4	275	SRX802073.99|contig_41367_10|MM01 source=viral family=Rhodopsin mag=SRX802073.99 protein=contig_41367_10 clade=MM01
ERX556127.29|contig_14182_19|MM01	2.6124073557827487	4	5	0	3	4	1	5	0.75	0.2	217	ERX556127.29|contig_14182_19|MM01 source=viral family=Rhodopsin mag=ERX556127.29 protein=contig_14182_19 clade=MM01
ERX552296.3|contig_46952_1|MM01	1.57127419287229	4	1	4	3	4	1	5	0.75	0.2	104	ERX552296.3|contig_46952_1|MM01 source=viral family=Rhodopsin mag=ERX552296.3 protein=contig_46952_1 clade=MM01
ERX552244.21|contig_23274_6|EP01	1.308556489016599	3	6	0	2	4	1	5	0.5	0.2	289	ERX552244.21|contig_23274_6|EP01 source=viral family=Rhodopsin mag=ERX552244.21 protein=contig_23274_6 clade=EP01
ERX552277.6|contig_12834_10|EP01	1.308556489016599	3	6	0	2	4	1	5	0.5	0.2	289	ERX552277.6|contig_12834_10|EP01 source=viral family=Rhodopsin mag=ERX552277.6 protein=contig_12834_10 clade=EP01
SRX802077.163|contig_68043_22|LP04	-0.7312704018277332	1	8	0	0	4	1	5	0.0	0.2	222	SRX802077.163|contig_68043_22|LP04 source=viral family=Rhodopsin mag=SRX802077.163 protein=contig_68043_22 clade=LP04
SRX802202.24|contig_6698_54|LP04	-0.7312704018277332	1	8	0	0	4	1	5	0.0	0.2	222	SRX802202.24|contig_6698_54|LP04 source=viral family=Rhodopsin mag=SRX802202.24 protein=contig_6698_54 clade=LP04
ERX555952.65|contig_73014_6|MM16	-1.741296505292375	0	9	0	0	4	0	5	0.0	0.0	250	ERX555952.65|contig_73014_6|MM16 source=viral family=Rhodopsin mag=ERX555952.65 protein=contig_73014_6 clade=MM16
ERX552256.88|contig_7625_3|MM07	-1.741296505292375	0	9	0	0	4	0	5	0.0	0.0	221	ERX552256.88|contig_7625_3|MM07 source=viral family=Rhodopsin mag=ERX552256.88 protein=contig_7625_3 clade=MM07
ERX555957.21|contig_1422_3|MM07	-1.741296505292375	0	9	0	0	4	0	5	0.0	0.0	221	ERX555957.21|contig_1422_3|MM07 source=viral family=Rhodopsin mag=ERX555957.21 protein=contig_1422_3 clade=MM07
SRX803008.112|contig_136577_3|MM07	-1.741296505292375	0	9	0	0	4	0	5	0.0	0.0	219	SRX803008.112|contig_136577_3|MM07 source=viral family=Rhodopsin mag=SRX803008.112 protein=contig_136577_3 clade=MM07
ERX555957.21|contig_77963_10|MM07	-1.741296505292375	0	9	0	0	4	0	5	0.0	0.0	181	ERX555957.21|contig_77963_10|MM07 source=viral family=Rhodopsin mag=ERX555957.21 protein=contig_77963_10 clade=MM07
