gene_family	domain_group	raw_label	seq_core	mag_id_short	clade	has_explicit_viral_suffix
Glycolysis_Enolase	Archaea	523846.Mfer_0892	523846.Mfer_0892			False
Glycolysis_Enolase	Archaea	339860.Msp_0862	339860.Msp_0862			False
Glycolysis_Enolase	Archaea	868132.Metbo_0814	868132.Metbo_0814			False
Glycolysis_Enolase	Archaea	868131.MSWAN_1431	868131.MSWAN_1431			False
Glycolysis_Enolase	Archaea	930945.SiRe_1171	930945.SiRe_1171			False
Glycolysis_Enolase	Archaea	273057.SSO0913	273057.SSO0913			False
Glycolysis_Enolase	Archaea	273063.ST1212	273063.ST1212			False
Glycolysis_Enolase	Archaea	330779.Saci_1377	330779.Saci_1377			False
Glycolysis_Enolase	Archaea	933801.Ahos_1331	933801.Ahos_1331			False
Glycolysis_Enolase	Archaea	1006006.Mcup_0560	1006006.Mcup_0560			False
Glycolysis_Enolase	Archaea	399549.Msed_1668	399549.Msed_1668			False
Glycolysis_phophoglycerate_mutase	Bacteria	78245.Xaut_0360	78245.Xaut_0360			False
Glycolysis_phophoglycerate_mutase	Bacteria	438753.AZC_0156	438753.AZC_0156			False
Glycolysis_phophoglycerate_mutase	Bacteria	666684.AfiDRAFT_1595	666684.AfiDRAFT_1595			False
Glycolysis_phophoglycerate_mutase	Bacteria	504832.OCA5_c01080	504832.OCA5_c01080			False
Glycolysis_phophoglycerate_mutase	Bacteria	504832.OCAR_4423	504832.OCAR_4423			False
Glycolysis_phophoglycerate_mutase	Bacteria	639283.Snov_0324	639283.Snov_0324			False
Glycolysis_phophoglycerate_mutase	Bacteria	288000.BBta_0198	288000.BBta_0198			False
Glycolysis_phophoglycerate_mutase	Bacteria	114615.BRADO0157	114615.BRADO0157			False
Glycolysis_phophoglycerate_mutase	Bacteria	1037409.BJ6T_06580	1037409.BJ6T_06580			False
Glycolysis_phophoglycerate_mutase	Bacteria	224911.blr0686	224911.blr0686			False
Glycolysis_phophoglycerate_mutase	Bacteria	323097.Nham_0159	323097.Nham_0159			False
Glycolysis_phophoglycerate_mutase	Bacteria	314253.NB311A_07848	314253.NB311A_07848			False
Glycolysis_phophoglycerate_mutase	Bacteria	323098.Nwi_0202	323098.Nwi_0202			False
Glycolysis_phophoglycerate_mutase	Bacteria	316056.RPC_0336	316056.RPC_0336			False
Glycolysis_phophoglycerate_mutase	Bacteria	709797.CSIRO_0882	709797.CSIRO_0882			False
Glycolysis_phophoglycerate_mutase	Bacteria	316055.RPE_0342	316055.RPE_0342			False
Glycolysis_phophoglycerate_mutase	Bacteria	913848.LcorcK3_010100002147	913848.LcorcK3_010100002147			False
Glycolysis_phophoglycerate_mutase	Bacteria	862514.HMPREF0623_0959	862514.HMPREF0623_0959			False
Glycolysis_phophoglycerate_mutase	Bacteria	701521.PECL_369	701521.PECL_369			False
Glycolysis_phophoglycerate_mutase	Bacteria	278197.PEPE_1510	278197.PEPE_1510			False
Glycolysis_phophoglycerate_mutase	Bacteria	1040964.LRU_02300	1040964.LRU_02300			False
Glycolysis_phophoglycerate_mutase	Bacteria	362948.LSL_1255	362948.LSL_1255			False
Glycolysis_phophoglycerate_mutase	Bacteria	930942.LaniK3_010100002778	930942.LaniK3_010100002778			False
Glycolysis_phophoglycerate_mutase	Bacteria	314315.LSA0100	314315.LSA0100			False
Glycolysis_phophoglycerate_mutase	Bacteria	543734.LCABL_25210	543734.LCABL_25210			False
Glycolysis_phophoglycerate_mutase	Bacteria	568703.LRHM_2263	568703.LRHM_2263			False
Glycolysis_phophoglycerate_mutase	Bacteria	568703.LGG_02353	568703.LGG_02353			False
Glycolysis_phophoglycerate_mutase	Bacteria	936140.LfarK3_010100002922	936140.LfarK3_010100002922			False
Glycolysis_phophoglycerate_mutase	Bacteria	713605.LineA_010100001235	713605.LineA_010100001235			False
Glycolysis_phophoglycerate_mutase	Bacteria	257314.LJ0380	257314.LJ0380			False
Glycolysis_phophoglycerate_mutase	Bacteria	324831.LGAS_0332	324831.LGAS_0332			False
Glycolysis_phophoglycerate_mutase	Bacteria	440497.LBJG_01424	440497.LBJG_01424			False
Glycolysis_phophoglycerate_mutase	Bacteria	575606.HMPREF0525_01261	575606.HMPREF0525_01261			False
Glycolysis_phophoglycerate_mutase	Bacteria	585524.HMPREF0493_0740	585524.HMPREF0493_0740			False
Glycolysis_phophoglycerate_mutase	Bacteria	390333.Ldb1734	390333.Ldb1734			False
Glycolysis_phophoglycerate_mutase	Bacteria	748671.LCRIS_00340	748671.LCRIS_00340			False
Glycolysis_phophoglycerate_mutase	Bacteria	405566.lhv_0354	405566.lhv_0354			False
Glycolysis_phophoglycerate_mutase	Bacteria	525365.HMPREF0548_2085	525365.HMPREF0548_2085			False
Glycolysis_phophoglycerate_mutase	Bacteria	891391.LAC30SC_01685	891391.LAC30SC_01685			False
Glycolysis_phophoglycerate_mutase	Bacteria	1033837.WANG_0037	1033837.WANG_0037			False
Glycolysis_phophoglycerate_mutase	Bacteria	272621.LBA0341	272621.LBA0341			False
Glycolysis_phophoglycerate_mutase	Bacteria	553175.POREN0001_0063	553175.POREN0001_0063			False
Glycolysis_phophoglycerate_mutase	Bacteria	879243.Poras_1363	879243.Poras_1363			False
Glycolysis_phophoglycerate_mutase	Bacteria	596327.PORUE0001_0476	596327.PORUE0001_0476			False
Glycolysis_phophoglycerate_mutase	Bacteria	242619.PG0130	242619.PG0130			False
Glycolysis_phophoglycerate_mutase	Bacteria	431947.PGN_0243	431947.PGN_0243			False
Glycolysis_phophoglycerate_mutase	Bacteria	575590.HMPREF0156_01443	575590.HMPREF0156_01443			False
Glycolysis_phophoglycerate_mutase	Bacteria	411477.PARMER_03050	411477.PARMER_03050			False
Glycolysis_phophoglycerate_mutase	Bacteria	742766.HMPREF9455_03915	742766.HMPREF9455_03915			False
Glycolysis_phophoglycerate_mutase	Bacteria	742767.HMPREF9456_01595	742767.HMPREF9456_01595			False
Glycolysis_phophoglycerate_mutase	Bacteria	465515.MlutN2_010100005383	465515.MlutN2_010100005383			False
Glycolysis_phophoglycerate_mutase	Bacteria	478801.Ksed_03670	478801.Ksed_03670			False
Glycolysis_phophoglycerate_mutase	Bacteria	585530.HMPREF0183_0184	585530.HMPREF0183_0184			False
Glycolysis_phophoglycerate_mutase	Bacteria	321955.BlinB_010200010739	321955.BlinB_010200010739			False
Glycolysis_phophoglycerate_mutase	Bacteria	378753.KRH_18770	378753.KRH_18770			False
Glycolysis_phophoglycerate_mutase	Bacteria	762948.HMPREF0733_11263	762948.HMPREF0733_11263			False
Glycolysis_phophoglycerate_mutase	Bacteria	680646.RMDY18_17340	680646.RMDY18_17340			False
Glycolysis_phophoglycerate_mutase	Bacteria	575540.Isop_1724	575540.Isop_1724			False
Glycolysis_phophoglycerate_mutase	Bacteria	1033802.SSPSH_11392	1033802.SSPSH_11392			False
Glycolysis_phophoglycerate_mutase	Bacteria	1033802.SSPSH_10682	1033802.SSPSH_10682			False
Glycolysis_phophoglycerate_mutase	Bacteria	743721.Psesu_1890	743721.Psesu_1890			False
Glycolysis_phophoglycerate_mutase	Bacteria	160492.XF1893	160492.XF1893			False
Glycolysis_phophoglycerate_mutase	Bacteria	522373.Smlt1430	522373.Smlt1430			False
Glycolysis_phophoglycerate_mutase	Bacteria	391008.Smal_1198	391008.Smal_1198			False
Glycolysis_phophoglycerate_mutase	Bacteria	314565.XC_1404	314565.XC_1404			False
Glycolysis_phophoglycerate_mutase	Bacteria	190485.XCC2712	190485.XCC2712			False
Glycolysis_phophoglycerate_mutase	Bacteria	383407.Xoryp_010100007590	383407.Xoryp_010100007590			False
Glycolysis_phophoglycerate_mutase	Bacteria	190486.XAC2874	190486.XAC2874			False
Glycolysis_phophoglycerate_mutase	Bacteria	316273.XCV3029	316273.XCV3029			False
Glycolysis_phophoglycerate_mutase	Bacteria	36870.WGLp218	36870.WGLp218			False
Glycolysis_phophoglycerate_mutase	Bacteria	1142511.WIGMOR_0568	1142511.WIGMOR_0568			False
Glycolysis_phophoglycerate_mutase	Bacteria	291272.BPEN_352	291272.BPEN_352			False
Glycolysis_phophoglycerate_mutase	Bacteria	859654.BVAF_344	859654.BVAF_344			False
Glycolysis_phophoglycerate_mutase	Bacteria	203907.Bfl342	203907.Bfl342			False
Glycolysis_phophoglycerate_mutase	Bacteria	880072.Desac_2062	880072.Desac_2062			False
Glycolysis_phophoglycerate_mutase	Bacteria	269799.Gmet_1653	269799.Gmet_1653			False
Glycolysis_phophoglycerate_mutase	Bacteria	243231.GSU1612	243231.GSU1612			False
Glycolysis_phophoglycerate_mutase	Bacteria	1005048.CFU_4064	1005048.CFU_4064			False
Glycolysis_phophoglycerate_mutase	Bacteria	757424.Hsero_0163	757424.Hsero_0163			False
Glycolysis_phophoglycerate_mutase	Bacteria	375286.mma_3222	375286.mma_3222			False
Glycolysis_phophoglycerate_mutase	Bacteria	204773.HEAR2975	204773.HEAR2975			False
Glycolysis_phophoglycerate_mutase	Bacteria	556269.OFBG_01684	556269.OFBG_01684			False
Glycolysis_phophoglycerate_mutase	Bacteria	556268.OFAG_01645	556268.OFAG_01645			False
Glycolysis_phophoglycerate_mutase	Eukaryota	3694.POPTR_0007s10590.1	3694.POPTR_0007s10590.1			False
Glycolysis_phophoglycerate_mutase	Eukaryota	4533.OB12G12360.1	4533.OB12G12360.1			False
Glycolysis_phophoglycerate_mutase	Eukaryota	4555.Si011242m	4555.Si011242m			False
Glycolysis_phophoglycerate_mutase	Eukaryota	4555.Si027453m	4555.Si027453m			False
Glycolysis_phophoglycerate_mutase	Eukaryota	4555.Si027314m	4555.Si027314m			False
Glycolysis_phophoglycerate_mutase	Eukaryota	4555.Si026854m	4555.Si026854m			False
Glycolysis_phophoglycerate_mutase	Eukaryota	4555.Si027613m	4555.Si027613m			False
Glycolysis_phophoglycerate_mutase	Eukaryota	4555.Si028305m	4555.Si028305m			False
Glycolysis_phophoglycerate_mutase	Eukaryota	4555.Si012885m	4555.Si012885m			False
Glycolysis_phophoglycerate_mutase	Eukaryota	1047171.EFQ36317	1047171.EFQ36317			False
Glycolysis_phophoglycerate_mutase	Eukaryota	5518.FGSG_01692P0	5518.FGSG_01692P0			False
Glycolysis_phophoglycerate_mutase	Eukaryota	318829.MGG_14656T0	318829.MGG_14656T0			False
Glycolysis_phophoglycerate_mutase	Eukaryota	29850.GGTG_04458T0	29850.GGTG_04458T0			False
Glycolysis_phophoglycerate_mutase	Eukaryota	515849.XP_001909846.1	515849.XP_001909846.1			False
Glycolysis_phophoglycerate_mutase	Eukaryota	5141.EFNCRP00000009307	5141.EFNCRP00000009307			False
Glycolysis_phophoglycerate_mutase	Eukaryota	771870.XP_003351175.1	771870.XP_003351175.1			False
Glycolysis_phophoglycerate_mutase	Eukaryota	578455.XP_003658173.1	578455.XP_003658173.1			False
Glycolysis_phophoglycerate_mutase	Eukaryota	306901.XP_001228498.1	306901.XP_001228498.1			False
Glycolysis_phophoglycerate_mutase	Eukaryota	573729.XP_003667312.1	573729.XP_003667312.1			False
Glycolysis_phophoglycerate_mutase	Eukaryota	39416.CAZ82586	39416.CAZ82586			False
Glycolysis_phophoglycerate_mutase	Eukaryota	13684.SNOT_15697	13684.SNOT_15697			False
Glycolysis_phophoglycerate_mutase	Eukaryota	426418.XP_001935762.1	426418.XP_001935762.1			False
Glycolysis_phophoglycerate_mutase	Eukaryota	861557.XP_003296564.1	861557.XP_003296564.1			False
Glycolysis_phophoglycerate_mutase	Eukaryota	441959.XP_002485518.1	441959.XP_002485518.1			False
Glycolysis_phophoglycerate_mutase	Eukaryota	441960.XP_002148721.1	441960.XP_002148721.1			False
Glycolysis_phophoglycerate_mutase	Eukaryota	502779.XP_002797524.1	502779.XP_002797524.1			False
Glycolysis_phophoglycerate_mutase	Eukaryota	246410.XP_001246001.1	246410.XP_001246001.1			False
Glycolysis_phophoglycerate_mutase	Eukaryota	5057.CADACLAP00005067	5057.CADACLAP00005067			False
Glycolysis_phophoglycerate_mutase	Eukaryota	5085.CADAFUBP00009668	5085.CADAFUBP00009668			False
Glycolysis_phophoglycerate_mutase	Eukaryota	36630.CADNFIAP00002809	36630.CADNFIAP00002809			False
Glycolysis_phophoglycerate_mutase	Eukaryota	88036.EFJ22846	88036.EFJ22846			False
Glycolysis_phophoglycerate_mutase	Eukaryota	88036.EFJ30798	88036.EFJ30798			False
Glycolysis_phophoglycerate_mutase	Eukaryota	3218.PP1S189_6V6.1	3218.PP1S189_6V6.1			False
Glycolysis_phophoglycerate_mutase	Eukaryota	3218.PP1S81_230V6.1	3218.PP1S81_230V6.1			False
Glycolysis_phophoglycerate_mutase	Eukaryota	3218.PP1S23_285V6.1	3218.PP1S23_285V6.1			False
Glycolysis_phophoglycerate_mutase	Eukaryota	3711.Bra012310.1-P	3711.Bra012310.1-P			False
Glycolysis_phophoglycerate_mutase	Eukaryota	3702.AT1G22170.1	3702.AT1G22170.1			False
Glycolysis_phophoglycerate_mutase	Eukaryota	59689.fgenesh2_kg.1_2404_AT1G22170.1	59689.fgenesh2_kg.1_2404_AT1G22170.1			False
Glycolysis_phophoglycerate_mutase	Eukaryota	3702.AT1G78050.1	3702.AT1G78050.1			False
Glycolysis_phophoglycerate_mutase	Eukaryota	59689.fgenesh1_pm.C_scaffold_2001747	59689.fgenesh1_pm.C_scaffold_2001747			False
Glycolysis_phophoglycerate_mutase	Eukaryota	3711.Bra015637.1-P	3711.Bra015637.1-P			False
Glycolysis_phophoglycerate_mutase	Eukaryota	3711.Bra008342.1-P	3711.Bra008342.1-P			False
Glycolysis_phophoglycerate_mutase	Eukaryota	322104.XP_001385815.2	322104.XP_001385815.2			False
Glycolysis_phophoglycerate_mutase	Eukaryota	379508.XP_001526843.1	379508.XP_001526843.1			False
Glycolysis_phophoglycerate_mutase	Eukaryota	294747.XP_002550427.1	294747.XP_002550427.1			False
Glycolysis_phophoglycerate_mutase	Eukaryota	573826.XP_002417077.1	573826.XP_002417077.1			False
Glycolysis_phophoglycerate_mutase	Eukaryota	644223.XP_002493059.1	644223.XP_002493059.1			False
Glycolysis_phophoglycerate_mutase	Eukaryota	284590.XP_454486.1	284590.XP_454486.1			False
Glycolysis_phophoglycerate_mutase	Eukaryota	381046.XP_002555359.1	381046.XP_002555359.1			False
Glycolysis_phophoglycerate_mutase	Eukaryota	1064592.XP_003677076.1	1064592.XP_003677076.1			False
Glycolysis_phophoglycerate_mutase	Eukaryota	1071378.XP_003669289.1	1071378.XP_003669289.1			False
Glycolysis_phophoglycerate_mutase	Eukaryota	4950.XP_003681823.1	4950.XP_003681823.1			False
Glycolysis_phophoglycerate_mutase	Eukaryota	4956.XP_002496115.1	4956.XP_002496115.1			False
Glycolysis_phophoglycerate_mutase	Eukaryota	436907.XP_001646097.1	436907.XP_001646097.1			False
Glycolysis_phophoglycerate_mutase	Eukaryota	284593.XP_445966.1	284593.XP_445966.1			False
Glycolysis_phophoglycerate_mutase	Eukaryota	4932.YKL152C	4932.YKL152C			False
Glycolysis_phophoglycerate_mutase	Eukaryota	1071381.XP_003685764.1	1071381.XP_003685764.1			False
Glycolysis_phophoglycerate_mutase	Eukaryota	33169.AAS51283	33169.AAS51283			False
Glycolysis_phophoglycerate_mutase	Eukaryota	931890.XP_003648345.1	931890.XP_003648345.1			False
Glycolysis_phophoglycerate_mutase	Eukaryota	8090.ENSORLP00000004570	8090.ENSORLP00000004570			False
Glycolysis_phophoglycerate_mutase	Eukaryota	7955.ENSDARP00000095079	7955.ENSDARP00000095079			False
Glycolysis_phophoglycerate_mutase	Eukaryota	8049.ENSGMOP00000001155	8049.ENSGMOP00000001155			False
Glycolysis_phophoglycerate_mutase	Eukaryota	8083.ENSXMAP00000017065	8083.ENSXMAP00000017065			False
Glycolysis_phophoglycerate_mutase	Eukaryota	69293.ENSGACP00000005556	69293.ENSGACP00000005556			False
Glycolysis_phophoglycerate_mutase	Eukaryota	8128.ENSONIP00000010895	8128.ENSONIP00000010895			False
Glycolysis_phophoglycerate_mutase	Eukaryota	99883.ENSTNIP00000019086	99883.ENSTNIP00000019086			False
Glycolysis_phophoglycerate_mutase	Eukaryota	31033.ENSTRUP00000043187	31033.ENSTRUP00000043187			False
Glycolysis_phophoglycerate_mutase	Eukaryota	7222.FBpp0149328	7222.FBpp0149328			False
Glycolysis_phophoglycerate_mutase	Eukaryota	7244.FBpp0225504	7244.FBpp0225504			False
Glycolysis_phophoglycerate_mutase	Eukaryota	7260.FBpp0240704	7260.FBpp0240704			False
Glycolysis_phophoglycerate_mutase	Eukaryota	7237.FBpp0281457	7237.FBpp0281457			False
Glycolysis_phophoglycerate_mutase	Eukaryota	7217.FBpp0120928	7217.FBpp0120928			False
Glycolysis_phophoglycerate_mutase	Eukaryota	7245.FBpp0269548	7245.FBpp0269548			False
Glycolysis_phophoglycerate_mutase	Eukaryota	7227.FBpp0082089	7227.FBpp0082089			False
Glycolysis_phophoglycerate_mutase	Archaea	188937.MA2400	188937.MA2400			False
Glycolysis_phophoglycerate_mutase	Archaea	192952.MM_2993	192952.MM_2993			False
Glycolysis_phophoglycerate_mutase	Archaea	269797.Mbar_A2961	269797.Mbar_A2961			False
Glycolysis_phophoglycerate_mutase	Archaea	391623.TERMP_01272	391623.TERMP_01272			False
Glycolysis_phophoglycerate_mutase	Archaea	406327.Mevan_1390	406327.Mevan_1390			False
Glycolysis_phophoglycerate_mutase	Archaea	1110509.Mhar_0064	1110509.Mhar_0064			False
Glycolysis_phophoglycerate_mutase	Archaea	349307.Mthe_0757	349307.Mthe_0757			False
Glycolysis_phophoglycerate_mutase	Archaea	990316.MCON_1404	990316.MCON_1404			False
Glycolysis_phophoglycerate_mutase	Archaea	368407.Memar_1052	368407.Memar_1052			False
Glycolysis_phophoglycerate_mutase	Archaea	456442.Mboo_1450	456442.Mboo_1450			False
Glycolysis_phophoglycerate_mutase	Archaea	521011.Mpal_0635	521011.Mpal_0635			False
Glycolysis_phophoglycerate_mutase	Archaea	679926.Mpet_2733	679926.Mpet_2733			False
Glycolysis_phophoglycerate_mutase	Archaea	323259.Mhun_2324	323259.Mhun_2324			False
TCA_cycle_Aconitase	Bacteria	525898.Sdel_0970	525898.Sdel_0970			False
TCA_cycle_Aconitase	Bacteria	306264.CUP0406	306264.CUP0406			False
TCA_cycle_Aconitase	Bacteria	306254.CCO0895	306254.CCO0895			False
TCA_cycle_Aconitase	Bacteria	683083.C414_000220022	683083.C414_000220022			False
TCA_cycle_Aconitase	Bacteria	354242.Cjejjejuni_010100004405	354242.Cjejjejuni_010100004405			False
TCA_cycle_Aconitase	Bacteria	192222.Cj0835c	192222.Cj0835c			False
TCA_cycle_Aconitase	Bacteria	360107.CHAB381_1421	360107.CHAB381_1421			False
TCA_cycle_Aconitase	Bacteria	983328.CFV354_1073	983328.CFV354_1073			False
TCA_cycle_Aconitase	Bacteria	360104.CCC13826_1408	360104.CCC13826_1408			False
TCA_cycle_Aconitase	Bacteria	360105.CCV52592_1414	360105.CCV52592_1414			False
TCA_cycle_Aconitase	Bacteria	553219.CAMSH0001_0679	553219.CAMSH0001_0679			False
TCA_cycle_Aconitase	Bacteria	553218.CAMRE0001_2958	553218.CAMRE0001_2958			False
TCA_cycle_Aconitase	Bacteria	273121.WS1187	273121.WS1187			False
TCA_cycle_Aconitase	Bacteria	556267.HWAG_00762	556267.HWAG_00762			False
TCA_cycle_Aconitase	Bacteria	537972.HPMG_00496	537972.HPMG_00496			False
TCA_cycle_Aconitase	Bacteria	537970.HCAN_1005	537970.HCAN_1005			False
TCA_cycle_Aconitase	Bacteria	537970.HCMG_00684	537970.HCMG_00684			False
TCA_cycle_Aconitase	Bacteria	537971.HCCG_01411	537971.HCCG_01411			False
TCA_cycle_Aconitase	Bacteria	235279.HH1737	235279.HH1737			False
TCA_cycle_Aconitase	Bacteria	613026.HRAG_00783	613026.HRAG_00783			False
TCA_cycle_Aconitase	Bacteria	679897.HMU05550	679897.HMU05550			False
TCA_cycle_Aconitase	Bacteria	710393.HSUHS1_0247	710393.HSUHS1_0247			False
TCA_cycle_Aconitase	Bacteria	1002804.HBZC1_06010	1002804.HBZC1_06010			False
TCA_cycle_Aconitase	Bacteria	936155.HFELIS_02910	936155.HFELIS_02910			False
TCA_cycle_Aconitase	Bacteria	382638.Hac_0644	382638.Hac_0644			False
TCA_cycle_Aconitase	Bacteria	907239.HPSA_03745	907239.HPSA_03745			False
TCA_cycle_Aconitase	Bacteria	85963.jhp0716	85963.jhp0716			False
TCA_cycle_Aconitase	Bacteria	85962.HP0779	85962.HP0779			False
TCA_cycle_Aconitase	Bacteria	269084.syc0637_d	269084.syc0637_d			False
TCA_cycle_Aconitase	Bacteria	1140.Synpcc7942_0903	1140.Synpcc7942_0903			False
TCA_cycle_Aconitase	Bacteria	93059.P9211_18341	93059.P9211_18341			False
TCA_cycle_Aconitase	Bacteria	167539.Pro1866	167539.Pro1866			False
TCA_cycle_Aconitase	Bacteria	167555.NATL1_21811	167555.NATL1_21811			False
TCA_cycle_Aconitase	Bacteria	167542.P9515_18911	167542.P9515_18911			False
TCA_cycle_Aconitase	Bacteria	59919.PMM1700	59919.PMM1700			False
TCA_cycle_Aconitase	Bacteria	93060.P9215_19731	93060.P9215_19731			False
TCA_cycle_Aconitase	Bacteria	146891.A9601_19101	146891.A9601_19101			False
TCA_cycle_Aconitase	Bacteria	74546.PMT9312_1793	74546.PMT9312_1793			False
TCA_cycle_Aconitase	Bacteria	167546.P9301_18911	167546.P9301_18911			False
TCA_cycle_Aconitase	Bacteria	74547.PMT2249	74547.PMT2249			False
TCA_cycle_Aconitase	Bacteria	221360.RS9917_05945	221360.RS9917_05945			False
TCA_cycle_Aconitase	Bacteria	69042.WH5701_02574	69042.WH5701_02574			False
TCA_cycle_Aconitase	Bacteria	180281.CPCC7001_2665	180281.CPCC7001_2665			False
TCA_cycle_Aconitase	Bacteria	316278.SynRCC307_2508	316278.SynRCC307_2508			False
TCA_cycle_Aconitase	Bacteria	232363.SCB02_010100002192	232363.SCB02_010100002192			False
TCA_cycle_Aconitase	Bacteria	232348.SCB01_010100004092	232348.SCB01_010100004092			False
TCA_cycle_Aconitase	Bacteria	64471.sync_2910	64471.sync_2910			False
TCA_cycle_Aconitase	Bacteria	313625.BL107_06779	313625.BL107_06779			False
TCA_cycle_Aconitase	Bacteria	316279.Syncc9902_2296	316279.Syncc9902_2296			False
TCA_cycle_Aconitase	Bacteria	84588.SYNW2500	84588.SYNW2500			False
TCA_cycle_Aconitase	Bacteria	221359.RS9916_37397	221359.RS9916_37397			False
TCA_cycle_Aconitase	Bacteria	110662.Syncc9605_2667	110662.Syncc9605_2667			False
TCA_cycle_Aconitase	Bacteria	166314.SH8109_0542	166314.SH8109_0542			False
TCA_cycle_Aconitase	Bacteria	59931.WH7805_09579	59931.WH7805_09579			False
TCA_cycle_Aconitase	Bacteria	32051.SynWH7803_2505	32051.SynWH7803_2505			False
TCA_cycle_Aconitase	Bacteria	91464.S7335_5333	91464.S7335_5333			False
TCA_cycle_Aconitase	Bacteria	329726.AM1_1630	329726.AM1_1630			False
TCA_cycle_Aconitase	Bacteria	321332.CYB_1587	321332.CYB_1587			False
TCA_cycle_Aconitase	Bacteria	321327.CYA_1444	321327.CYA_1444			False
TCA_cycle_Aconitase	Bacteria	756067.MicvaDRAFT_4630	756067.MicvaDRAFT_4630			False
TCA_cycle_Aconitase	Bacteria	313624.N9414_09531	313624.N9414_09531			False
TCA_cycle_Aconitase	Bacteria	63737.Npun_F1921	63737.Npun_F1921			False
TCA_cycle_Aconitase	Bacteria	103690.all1267	103690.all1267			False
TCA_cycle_Aconitase	Bacteria	240292.Ava_0569	240292.Ava_0569			False
TCA_cycle_Aconitase	Bacteria	551115.Aazo_3996	551115.Aazo_3996			False
TCA_cycle_Aconitase	Bacteria	533247.CRD_01659	533247.CRD_01659			False
TCA_cycle_Aconitase	Bacteria	533240.CRC_02272	533240.CRC_02272			False
TCA_cycle_Aconitase	Bacteria	395961.Cyan7425_3206	395961.Cyan7425_3206			False
TCA_cycle_Aconitase	Bacteria	197221.tlr0693	197221.tlr0693			False
TCA_cycle_Aconitase	Bacteria	203124.Tery_0664	203124.Tery_0664			False
TCA_cycle_Aconitase	Bacteria	489825.LYNGBM3L_42770	489825.LYNGBM3L_42770			False
TCA_cycle_Aconitase	Bacteria	118168.MC7420_594	118168.MC7420_594			False
TCA_cycle_Aconitase	Bacteria	313612.L8106_09156	313612.L8106_09156			False
TCA_cycle_Aconitase	Bacteria	696747.NIES39_C03550	696747.NIES39_C03550			False
TCA_cycle_Aconitase	Bacteria	513049.AmaxDRAFT_4130	513049.AmaxDRAFT_4130			False
TCA_cycle_Aconitase	Bacteria	449447.MAE_61240	449447.MAE_61240			False
TCA_cycle_Aconitase	Bacteria	497965.Cyan7822_0752	497965.Cyan7822_0752			False
TCA_cycle_Aconitase	Bacteria	65393.PCC7424_3213	65393.PCC7424_3213			False
TCA_cycle_Aconitase	Bacteria	1148.SYNGTS_2985	1148.SYNGTS_2985			False
TCA_cycle_Aconitase	Bacteria	32049.SYNPCC7002_A1683	32049.SYNPCC7002_A1683			False
TCA_cycle_Aconitase	Bacteria	41431.PCC8801_1881	41431.PCC8801_1881			False
TCA_cycle_Aconitase	Bacteria	391612.CY0110_16327	391612.CY0110_16327			False
TCA_cycle_Aconitase	Bacteria	43989.cce_3280	43989.cce_3280			False
TCA_cycle_Aconitase	Bacteria	637911.AM305_00689	637911.AM305_00689			False
TCA_cycle_Aconitase	Bacteria	591023.AM202_04806	591023.AM202_04806			False
TCA_cycle_Aconitase	Bacteria	887324.HMPREF0027_1036	887324.HMPREF0027_1036			False
TCA_cycle_Aconitase	Bacteria	887324.HMPREF0027_1035	887324.HMPREF0027_1035			False
TCA_cycle_Aconitase	Bacteria	339671.Asuc_0185	339671.Asuc_0185			False
TCA_cycle_Aconitase	Bacteria	1005058.UMN179_01929	1005058.UMN179_01929			False
TCA_cycle_Aconitase	Bacteria	669262.COK_0517	669262.COK_0517			False
TCA_cycle_Aconitase	Bacteria	1035188.HMPREF9952_1134	1035188.HMPREF9952_1134			False
TCA_cycle_Aconitase	Bacteria	221988.MS2369	221988.MS2369			False
TCA_cycle_Aconitase	Bacteria	557723.HAPS_2277	557723.HAPS_2277			False
TCA_cycle_Aconitase	Bacteria	205914.HS_1270	205914.HS_1270			False
TCA_cycle_Aconitase	Bacteria	272843.PM0204	272843.PM0204			False
TCA_cycle_Aconitase	Bacteria	667128.HMPREF0621_1739	667128.HMPREF0621_1739			False
TCA_cycle_Aconitase	Bacteria	639282.DEFDS_0917	639282.DEFDS_0917			False
TCA_cycle_Aconitase	Bacteria	768670.Calni_0986	768670.Calni_0986			False
TCA_cycle_Aconitase	Bacteria	717231.Flexsi_0686	717231.Flexsi_0686			False
TCA_cycle_Aconitase	Bacteria	522772.Dacet_2353	522772.Dacet_2353			False
TCA_cycle_Aconitase	Eukaryota	XP_018160231.1	XP_018160231.1			False
TCA_cycle_Aconitase	Eukaryota	XP_008093712.1	XP_008093712.1			False
TCA_cycle_Aconitase	Eukaryota	XP_026598738.1	XP_026598738.1			False
TCA_cycle_Aconitase	Eukaryota	XP_002483102.1	XP_002483102.1			False
TCA_cycle_Aconitase	Eukaryota	XP_009161702.1	XP_009161702.1			False
TCA_cycle_Aconitase	Eukaryota	XP_020133167.1	XP_020133167.1			False
TCA_cycle_Aconitase	Eukaryota	XP_008100674.1	XP_008100674.1			False
TCA_cycle_Aconitase	Eukaryota	XP_001276781.1	XP_001276781.1			False
TCA_cycle_Aconitase	Eukaryota	XP_002481199.1	XP_002481199.1			False
TCA_cycle_Aconitase	Eukaryota	XP_025579190.1	XP_025579190.1			False
TCA_cycle_Aconitase	Eukaryota	XP_025468731.1	XP_025468731.1			False
