align_id	align_description	matched_label	group
SRX310217.15.fa.dc..contig_1162_51...MM18	SRX310217.15.fa.dc..contig_1162_51...MM18	SRX310217.15.fa.dc..contig_1162_51...MM18	viral
1041522.MCOL_09373	1041522.MCOL_09373	1041522.MCOL_09373	cellular
1041522.MCOL_23570	1041522.MCOL_23570	1041522.MCOL_23570	cellular
1003200.AXXA_27300	1003200.AXXA_27300	1003200.AXXA_27300	cellular
1007105.PT7_2348	1007105.PT7_2348	1007105.PT7_2348	cellular
1000565.METUNv1_03199	1000565.METUNv1_03199	1000565.METUNv1_03199	cellular
1001585.MDS_1376	1001585.MDS_1376	1001585.MDS_1376	cellular
1035188.HMPREF9952_1261	1035188.HMPREF9952_1261	1035188.HMPREF9952_1261	cellular
1041522.MCOL_01350	1041522.MCOL_01350	1041522.MCOL_01350	cellular
1028803.GG9_1668	1028803.GG9_1668	1028803.GG9_1668	cellular
1028805.GGC_0161	1028805.GGC_0161	1028805.GGC_0161	cellular
ERX555933.22.fa.dc..contig_122030_10...MM01	ERX555933.22.fa.dc..contig_122030_10...MM01	ERX555933.22.fa.dc..contig_122030_10...MM01	viral
318586.Pden_1634	318586.Pden_1634	318586.Pden_1634	cellular
GCA_000847965.1_ViralProj14590..AF170722.1_134...PX01	GCA_000847965.1_ViralProj14590..AF170722.1_134...PX01	GCA_000847965.1_ViralProj14590..AF170722.1_134...PX01	viral
4577.GRMZM5G891739_P01	4577.GRMZM5G891739_P01	4577.GRMZM5G891739_P01	cellular
4932.YJR104C	4932.YJR104C	4932.YJR104C	cellular
491916.RHECIAT_CH0001468	491916.RHECIAT_CH0001468	491916.RHECIAT_CH0001468	cellular
4956.XP_002498755.1	4956.XP_002498755.1	4956.XP_002498755.1	cellular
4950.XP_003680440.1	4950.XP_003680440.1	4950.XP_003680440.1	cellular
54126.PPA10318	54126.PPA10318	54126.PPA10318	cellular
54126.PPA05236	54126.PPA05236	54126.PPA05236	cellular
GCA_000427135.1_AHEV_1..HF679131.1_234...PX03	GCA_000427135.1_AHEV_1..HF679131.1_234...PX03	GCA_000427135.1_AHEV_1..HF679131.1_234...PX03	viral
546266.NEIMUCOT_04356	546266.NEIMUCOT_04356	546266.NEIMUCOT_04356	cellular
GCA_000839805.1_ViralProj14122..AF325528.1_131...PX01	GCA_000839805.1_ViralProj14122..AF325528.1_131...PX01	GCA_000839805.1_ViralProj14122..AF325528.1_131...PX01	viral
GCA_000839965.1_ViralProj14155..AF410153.1_131...PX01	GCA_000839965.1_ViralProj14155..AF410153.1_131...PX01	GCA_000839965.1_ViralProj14155..AF410153.1_131...PX01	viral
GCA_000840165.1_ViralProj14197..AY077835.1_129...PX01	GCA_000840165.1_ViralProj14197..AY077835.1_129...PX01	GCA_000840165.1_ViralProj14197..AY077835.1_129...PX01	viral
GCA_000840205.1_ViralProj14196..AY077832.1_129...PX01	GCA_000840205.1_ViralProj14196..AY077832.1_129...PX01	GCA_000840205.1_ViralProj14196..AY077832.1_129...PX01	viral
GCA_000843685.1_ViralProj14396..AF170726.2_135...PX01	GCA_000843685.1_ViralProj14396..AF170726.2_135...PX01	GCA_000843685.1_ViralProj14396..AF170726.2_135...PX01	viral
GCA_000847045.1_ViralProj14564..JF411744.1_121...LP02	GCA_000847045.1_ViralProj14564..JF411744.1_121...LP02	GCA_000847045.1_ViralProj14564..JF411744.1_121...LP02	viral
YP_009250077.1	YP_009250077.1	YP_009250077.1	cellular
YP_008378474.1	YP_008378474.1	YP_008378474.1	cellular
YP_009513094.1	YP_009513094.1	YP_009513094.1	cellular
YP_001649045.1	YP_001649045.1	YP_001649045.1	cellular
NP_148843.1	NP_148843.1	NP_148843.1	cellular
YP_009121835.1	YP_009121835.1	YP_009121835.1	cellular
YP_009345776.1	YP_009345776.1	YP_009345776.1	cellular
NP_059216.1	NP_059216.1	NP_059216.1	cellular
